Age,Income,HouseholdSize,CityAreaSize,MeanCityIncome,MeanCityHousePrize,MeanCityHouseHoldSize,MeanCitySqFtPrice,NumberCars,InternetTrafficVolume,MortageVolume,AccountSpending,CreditCardSpending,HelpHotlineTime,CustomerSince,GrocerySpending,StockVolume,CreditVolume,NASDAQInvest,USAXSFundInvest,BranchVisits,AppLogins,ATMVisits,TimeOnlineBanking,ServiceFees,SocialMediaInter,Bitcoins,NFTs
34,73184,5,450727,113484,1849790,7,3070,3,69,516261,1034.30059698085,1278.4545854652,2.97284026924073,35,492.807602123045,1075.09777676461,801.600279266754,1516.15041105939,446.277633379242,2,14,8,55.0373808841625,10.8525573669914,43,0.0054,4
33,74744,1,454201,232047,1849922,3,3725,1,58,388287,910.935013321258,786.913683966538,7.78695166055921,36,507.728612380462,1306.35199353774,807.712770878013,1493.8202469988,483.238796523667,1,13,8,59.9731955004179,25.537400358314,37,0.002,4
36,75232,5,459067,116406,1849724,3,3467,2,55,452519,815.891766884571,1465.60429693613,3.00661702491073,36,432.355137255354,1271.71053309241,822.276414239587,1498.23174870068,510.898093371756,4,19,7,69.8957812104231,60.3346812353339,18,0.0014,2
27,80361,3,450337,129704,1849637,7,4237,3,61,432035,1106.82608995374,780.189364339339,4.35349706930573,36,416.694760579387,1019.21079578495,802.910172883911,1509.15676783757,559.661555048441,3,15,8,60.0323100608746,16.1073621279996,19,6E-04,2
37,78938,1,450638,144535,1849776,5,2843,2,89,301852,982.453193379388,1072.74617008467,2.17499894335052,36,517.240889191137,1326.81856493952,814.007547812718,1497.24361747241,467.491497154319,4,14,7,58.2581355321852,26.2436083972772,32,1E-04,2
45,73501,1,450154,153370,1849844,3,3488,2,42,208326,806.252206039104,1201.42637692829,5.19090577102924,35,459.519932225136,1244.97604698243,815.288689874697,1510.00747717622,423.831830438605,5,14,8,64.2814877055354,42.5246026489744,41,0.001,2
44,71811,2,455612,94946,1849969,2,4618,1,65,306639,840.738232398916,506.711928770885,4.32217524972442,36,584.565186229886,1229.69179563309,788.180968616587,1489.49819927868,521.369861634842,5,18,8,61.2470233854925,30.5518279845453,19,0.0029,3
29,80938,6,451897,119453,1849970,3,5912,0,53,378001,902.86360592871,1084.53712600088,6.71447398499758,35,213.789033327662,1270.87858693113,805.233020635817,1502.82302039194,457.626854387957,2,19,9,69.4082879384565,33.3803464314747,43,0.0015,2
28,71244,1,453408,113926,1849995,2,5666,0,82,379403,911.703896068005,1196.26836609555,4.63963675530348,36,468.255269757794,1157.58682137538,809.968780911016,1478.85973156733,445.648982812203,2,1,8,65.7943597182105,30.5941818729871,27,0.0115,4
53,70629,4,459965,209821,1849667,4,3942,3,47,426519,1080.71915549634,869.891777517742,4.94060785622957,36,240.103658312022,1154.85572482436,808.012673655547,1496.06915549391,501.95134335175,2,17,8,70.6406414298173,53.7775755939064,10,0.0104,3
34,64591,4,467988,59659,1849818,5,3628,0,49,369666,1054.16679242287,630.260532312402,3.77377324209813,37,366.942978537825,1007.97382212662,809.580785840319,1495.06338810953,523.827525704438,3,16,8,55.8329016763516,33.4823474275335,21,0.0023,1
41,70731,4,450070,147413,1849753,3,3649,2,51,351175,870.204571328464,1104.86782295011,5.04175655352319,37,441.482702885754,1376.9631094204,824.822545277776,1491.43705736552,557.302784625475,4,16,8,66.7990933326281,30.1535232520429,26,0.0063,2
51,79787,5,450019,113256,1849884,3,2342,0,39,253332,955.608463899465,975.965558347034,3.17084567124159,35,405.202846340033,1381.30465040051,830.455050688066,1493.90149911613,607.387718646376,3,16,9,60.4127220100291,22.9274721064335,29,0.0038,1
50,80736,2,451518,129276,1849172,4,2219,1,31,408535,1036.43785181201,827.278683751765,4.97152496819582,36,412.818189016304,1031.57623845151,805.141243446983,1513.69006404937,478.347685139154,2,14,8,69.7892036707781,49.0862671600392,37,0.0011,1
34,67795,5,451543,171516,1849471,4,3353,3,85,307469,945.112674771054,909.919862407677,5.95099173170481,36,738.836325377361,1078.11719747752,802.285358804748,1488.19657322922,476.967429000266,3,21,8,67.1470421679252,21.3190329615332,29,1E-04,1
36,73731,1,452007,69454,1849921,1,4167,1,64,343415,1174.18158139253,1071.81493931824,2.2829562096052,36,436.088298239841,1744.42248868252,805.624201259825,1487.26754072168,494.015195415357,3,15,9,64.2478372387559,6.97722539634779,26,1E-04,2
56,81168,1,450278,131370,1849456,3,6525,2,59,410225,1185.96849069759,977.604834999241,4.00583009756409,36,564.656020869935,1364.81139377132,808.72908332255,1504.01413323427,495.96119334448,4,12,7,62.2664017883926,14.6447249587366,21,0.001,0
63,70065,4,450328,135600,1849859,4,4861,2,72,306369,1079.44752291614,1238.81477363418,4.08623833578169,36,413.406538645619,1195.95320504223,771.324271924021,1493.4361488805,415.488801594173,1,12,9,72.3769057071903,33.6144443150522,28,0.0087,1
40,76894,1,455376,135226,1849835,1,4755,0,99,320673,904.379772962708,770.6950024915,5.67990289607614,37,649.150821389827,1518.06123189036,786.786711786542,1502.31613237189,481.858430514145,2,11,7,70.9454314149206,20.8951303462243,22,0.0083,3
29,88782,4,450407,154066,1849952,6,3968,1,71,292709,1279.54434188175,1243.3721530803,5.55291750955423,36,506.485817559702,1688.51710717841,810.778641762015,1489.04674175212,487.759488847439,1,20,8,57.90623473272,44.0852301608094,31,0.0101,0
45,73419,5,454006,53289,1849945,2,2249,3,47,261646,981.399256901335,1551.24362030365,3.71000843167356,36,207.680997029434,1317.53250726146,775.494595221287,1492.91897346731,529.916188063856,3,13,8,60.961320401166,10.0235705458096,29,0,3
58,80831,6,457280,81573,1849885,4,2750,1,59,402486,1252.61033580499,1273.44599630415,2.60910849965777,36,491.534456719739,1151.7623322945,802.730408538204,1471.44256475081,437.255833408741,2,12,9,63.8319304787446,25.7227131988929,34,0.0031,0
60,86026,3,452884,89996,1849980,3,2128,0,45,393381,1073.0060733855,1020.95378833301,1.92970918923379,36,427.41608102389,1392.69025065932,807.126903258788,1509.23353044884,476.008446900866,4,11,8,64.1094872999518,57.4400240512628,28,0.0062,3
52,68397,2,451668,139923,1849692,2,4536,2,57,389350,1238.24090493726,890.856010031668,5.91025042812153,35,493.563391177598,1346.16728203208,816.249465797946,1495.64766809532,487.766768446525,2,10,8,66.0242867158997,41.823818916299,17,0.0016,2
44,74131,6,451119,102293,1849523,6,3821,0,44,354970,1050.61495072136,522.892102221806,3.61675316671784,36,746.817849610139,1252.97728297853,804.04874114831,1508.76650567345,471.054841013882,3,20,7,63.9679219386493,67.814587278931,40,0.0107,0
20,78298,5,459355,127691,1849965,2,3122,2,45,386352,835.159348073819,953.599137644335,2.89235175942064,36,498.950287705137,1081.40427006916,806.73126599123,1506.09712143588,402.759842577421,1,14,8,68.6771086384468,42.731732464802,19,0.0083,2
55,78445,2,450283,170378,1849942,2,2249,3,69,426276,1007.55345857167,816.301577780047,5.49975151309471,36,579.003611182807,1129.52894492044,802.482814968192,1479.16647243882,610.811031790475,3,22,8,61.1258219752307,51.3910856890572,32,6E-04,2
28,73259,3,455996,159340,1849084,1,2118,3,57,319860,1002.66714369403,1084.02479711157,1.80141047496325,36,297.85593007421,1221.15613870703,774.859748432947,1500.4074068056,490.915393085576,4,9,8,68.0684587913713,29.6772085891465,8,0.0119,5
59,78716,4,458473,129307,1849777,6,4687,3,59,322434,984.051282323162,906.715956471574,6.7509461402363,37,220.804132365629,1095.67793302448,802.537449589707,1516.06789837388,589.041985272402,4,13,9,59.9046212999783,56.7711193446684,30,0.0023,2
50,85301,5,452704,151500,1849850,7,3455,2,56,339075,1001.16169892869,1098.50911765388,3.75575594493529,37,300.911012940806,1396.00176099054,795.105319873773,1509.05686328833,513.296499455501,3,12,8,55.9447036686753,36.3064177664137,31,0.0045,3
54,76656,4,453785,107351,1849406,6,3834,3,75,296961,1054.32696247521,636.164880678374,7.94011344714835,37,563.63066434194,1229.83663755098,801.413385858871,1493.022103258,585.577972635985,3,14,8,67.8635403039519,34.758172322878,24,0.004,2
39,72350,1,451109,75287,1849800,6,3043,3,79,362372,849.172112594139,980.147434586826,5.01755571874699,37,235.378246041721,1501.92060582329,791.984704567245,1484.14475673321,614.903418433753,3,12,9,68.8371168284288,41.6158231665187,11,0.0087,3
38,65855,6,451925,198600,1849742,5,2013,1,24,246424,922.685685773023,1217.92590258054,4.71919625184769,37,408.006765514085,1241.21870618242,777.992890773398,1508.33104612276,524.88322733903,4,17,8,75.1206316649408,31.0853455431187,26,0.0072,1
41,75447,7,450315,96817,1849993,3,2486,1,22,267572,1039.73158726554,1122.81075249196,2.50121869925945,36,413.141021511368,1068.34589443367,800.882689615513,1502.08530551747,502.700219189256,4,11,8,60.867744569079,46.0797238344944,16,0.0046,1
74,75975,3,453946,199869,1849734,1,4883,2,68,345629,963.455660100907,1324.90780972162,4.18194763589218,36,232.716857333643,1168.35842749483,776.631284782312,1498.67122181875,435.847704530725,5,13,8,56.7021003654342,26.9204946384205,49,0.0087,0
33,77740,3,456561,171804,1849804,8,3087,2,46,261352,1056.03472710553,878.366976118615,2.76841212798172,36,687.496837485268,1382.9252915024,786.716108377962,1484.98851365657,455.757719397101,2,10,8,59.0941574631757,69.8548484133726,29,0.0076,1
40,76247,2,453803,51675,1849910,5,2260,3,21,383718,823.030646267129,1505.66246600474,5.17215210336645,36,613.513070429077,1159.61592011625,804.115428294961,1490.51954880278,390.49571428568,3,19,7,69.2654505294815,49.1311226479895,21,0.0042,3
40,80479,5,451939,153204,1849985,1,4786,2,64,330561,863.754751632387,997.670230375366,5.02640877474906,35,320.545090402022,1336.38302744921,796.092397461227,1502.94300521465,457.539089432342,3,16,7,67.6351131077781,39.9356811920165,33,0.001,2
49,66959,2,451216,132561,1849045,5,2150,1,80,332746,963.94896575181,989.180608539168,4.88247087520751,36,565.668065729509,1291.830210429,809.504833865761,1504.13633332825,476.966321573101,2,15,8,58.1587589721013,34.7165396152422,28,0.0033,5
35,81469,2,450933,113187,1849872,3,2569,3,91,351671,915.21074620028,1246.25543251809,4.49745114510033,36,278.347366861605,1270.4716500077,820.600345923614,1500.06527029944,447.399632840563,2,13,8,69.9550013860771,52.3636563614049,37,7E-04,0
54,72556,2,454034,149580,1849737,3,2695,3,54,299719,1088.98282617424,1354.90871039589,5.81570779454723,35,427.846662112309,1058.68387966523,810.120719894617,1495.63821235606,425.166175223849,2,16,8,64.5668667798639,37.674322900898,19,5E-04,4
23,71215,2,454749,123994,1849943,2,3206,1,54,328379,847.36865621492,1222.15388517519,4.63173561727107,36,287.648247190394,1047.03454085746,803.432032345656,1496.06594566499,399.854740713678,3,21,9,63.7049945229002,26.0825241039574,2,0.0034,3
47,78348,7,452601,98334,1849985,2,2691,1,25,325227,763.403720727398,1169.05475548724,3.61957107573837,36,662.680665682497,1234.08596808786,806.571820985744,1497.58682340858,391.673210745723,4,18,8,75.1955630509551,15.2610684028555,37,3E-04,2
31,82671,4,450740,129009,1849930,3,2665,0,46,350200,894.874131757092,1131.01329678723,4.77873909734181,36,472.515911339823,1406.32588266325,797.583820505534,1485.64736909225,580.955565642804,4,19,9,63.53333164025,47.7347561961894,17,0.0022,3
28,64834,2,455412,96423,1849851,2,4219,2,29,417311,1090.38239262053,1393.10436641211,3.92028899911864,37,370.309582638,1240.98560256501,810.403726182694,1498.24977610584,508.675964068876,3,19,9,57.85800971923,19.9231002613812,17,0.0039,0
37,71081,8,450697,127389,1849836,2,4032,3,65,346901,1088.27457431844,756.436750025436,3.53982171763117,36,184.493379123528,1145.4010920314,796.981435439359,1504.49446853877,548.679597487904,3,14,8,71.0028333693047,53.3139925072188,21,0.0016,1
48,72565,4,450220,103784,1849854,4,2418,3,37,338066,1162.99220709714,1018.72839837343,3.66607323283052,36,454.785197302245,1101.95210995435,801.44994084518,1495.1612100264,475.115321892686,5,13,8,75.4324468833518,15.4674699632396,36,0.0023,2
52,70434,5,452493,80493,1849988,2,4435,1,66,378147,924.86048370439,1174.69083658154,4.72500930991953,36,627.392245612793,1489.98389856942,803.417628607587,1512.46155011239,439.586700965878,5,21,7,53.9748123606782,15.8965157799501,27,0.009,1
57,70510,7,450121,142259,1849972,3,5005,2,66,341662,1056.53089289978,967.060921204099,3.25648059452426,36,594.853840619414,1133.67049009492,809.09334352949,1497.84123576563,529.68700285798,5,25,8,64.6704710596483,37.8895702678085,23,0.0023,6
30,62471,3,451724,127078,1849864,5,3281,1,88,309791,1090.17432596443,952.641225365727,4.45160959069515,36,369.627045220026,1411.19790204371,794.472205323468,1485.42612739282,484.918034479847,4,8,8,72.3707987044042,54.1136195124915,30,0.0086,0
38,71081,5,452743,44768,1849806,3,5471,3,42,310693,1198.41940994578,1164.90229335232,5.01545679221467,35,517.120987614418,1239.98086634671,808.482429721146,1514.2345476367,444.378373415242,3,16,8,69.0422288562031,25.6006636255879,14,2E-04,1
27,81696,4,452723,149576,1849964,3,3908,1,75,315923,1038.60588382627,917.395460649232,3.68242900337758,35,274.316934213966,1446.44449089293,812.063864806192,1503.96677607904,496.868677294136,3,19,8,69.7004955003928,41.7096888561771,51,0.0022,1
49,71700,3,457055,190935,1849648,3,4052,1,26,300109,1126.29680731369,728.013763370409,3.36085974010439,36,382.858181495343,1313.09230060816,815.165288256233,1516.68940403793,488.864887412449,3,15,8,62.0493145266777,54.5374074740333,37,0.0016,2
43,75485,2,456086,128734,1849852,8,5259,2,65,390308,1214.37914874159,792.172069628831,4.18739667265872,36,822.026846543512,1028.62118182473,797.216711175428,1497.57214535934,540.035053863086,5,16,8,54.6304513038843,43.9098166359502,31,0.0064,1
59,75746,3,456157,81004,1849815,5,4073,2,61,400559,1223.15190172277,728.542339816801,5.57054585806096,37,498.479687409276,1383.99611859624,803.34997738829,1495.95839757826,475.733065120532,2,18,8,65.8673067453952,43.5405136399305,35,0.0029,2
39,83972,2,452660,54459,1849960,2,4653,0,47,370071,904.140491851761,937.658130610775,5.04375047004102,36,524.056471515117,1075.98805257776,794.409754915587,1493.0124288466,452.46762565813,3,14,9,59.1890441340401,8.45502820746951,32,0.0015,2
50,75404,2,453765,43533,1849981,6,3834,2,60,435084,917.030818790907,892.423175093181,5.87728966923578,36,562.063602319107,1128.97048334003,790.462678696472,1497.70794183649,521.200777891509,4,19,8,68.5637563797711,21.7888459549346,43,0.0029,1
56,75739,4,452807,167951,1849925,7,4016,0,101,342322,1009.95665558113,904.972203986957,3.96055988453261,37,213.901956440667,1320.10061027431,792.095402536768,1526.85923851242,467.777841806676,3,10,8,73.0955564091661,34.5781865181495,24,0.0039,1
37,74640,2,459716,101975,1849951,3,4338,2,71,419311,1005.17308558599,980.37685721445,3.71802539160918,36,578.121688995588,1014.76128047002,796.571979896368,1513.74907760382,499.323134832147,4,15,9,57.203433403399,25.0192209503157,16,0.0061,3
19,75085,4,451846,98218,1849593,3,2266,1,50,242025,1095.99533948319,1136.43651370351,4.18528038981552,36,222.770764242277,1023.159496585,800.067646687971,1508.63258604268,472.925912889303,2,14,8,79.1601079897655,30.9458918328949,25,0.0061,3
40,65677,1,450475,118069,1849982,3,2938,0,68,355557,1075.03177065738,639.44903464125,2.12375127723221,37,437.962170187392,1543.24777910722,805.029640535656,1489.7719497336,562.672323284589,3,11,8,59.3517395742867,36.0452918938259,27,0.0039,4
52,80053,2,454154,55244,1849802,2,5294,3,24,398401,1091.31593434061,956.997606379594,5.56357269268184,35,482.472714773771,1421.45245999213,797.968337836702,1505.93982347232,592.239419528762,3,14,8,68.8126774867899,83.6754801887982,41,0.0024,3
52,74404,3,454684,115035,1849839,6,3814,3,47,275500,926.347492348694,1010.49233220751,1.72914799875125,36,520.423382742337,1601.76123250015,802.76434827713,1511.68780518525,528.281454010647,4,15,8,63.3096166506341,19.0661842230635,24,0.0046,2
37,68105,5,450548,115508,1849285,7,2993,2,62,262327,1179.30311008717,1197.10141606573,3.24113752152334,36,193.421443368763,1299.87880036626,803.976254936911,1501.71994471801,458.319005035786,4,16,9,61.599026286857,56.6759570814513,39,0.0046,0
35,67337,3,451469,87345,1849828,7,5563,2,43,341057,870.612103557088,716.690786068785,1.80635675745283,36,371.249958077484,1393.54203856885,799.265608068726,1483.25003789865,548.661774086075,3,11,8,64.2520683608576,27.0465529783763,37,0.0015,2
45,84425,6,452756,154515,1849911,4,2543,2,76,428596,890.380537377436,1036.66614474817,2.71021125404008,36,612.454619447664,1183.70787258303,794.947140298684,1481.66066229811,487.712058619214,2,13,8,72.0763913940227,39.0390740412217,27,3E-04,2
35,77410,6,458764,196625,1849994,6,2521,2,18,307959,965.738614991662,1143.0291802561,3.6687493271565,35,376.528757936771,1201.66190518987,808.0832487046,1509.84355372647,458.324723917036,4,20,8,68.9931915312132,50.863088347023,13,0.0011,3
47,69883,4,453856,150880,1849999,2,4261,2,68,357803,1075.27515746619,645.271802443672,3.35257983564428,36,533.605370774407,1123.63100430717,801.71643900634,1519.83587310199,519.637834704413,2,12,7,65.8420276796412,38.4511802508948,19,0.0043,2
56,76188,3,450474,104189,1849943,2,3554,1,71,427223,925.170218263087,805.031718728585,2.55939602249608,36,489.464780605626,1098.7832716755,813.370225109054,1485.88958374432,463.955087054688,1,14,9,63.1340547179944,38.1629906833267,34,0.0114,1
28,74208,2,452062,85109,1849129,2,4816,2,43,319472,1029.28193654907,1097.05861789488,3.49448548824574,35,362.913710161282,1147.43214298853,797.646098928357,1495.3950873656,467.432431990168,2,12,9,61.2311355595156,35.0803104668221,38,0.0062,1
60,67048,4,450446,113290,1849465,4,2699,1,61,281933,857.638605683837,1078.42395733702,4.45649099782062,36,555.439819556047,1527.25533167695,832.709318957023,1504.59288764821,463.411233038022,4,15,8,65.4671315825687,44.2522707379891,29,0.0062,3
73,84159,1,455119,91513,1849719,3,2145,1,33,369043,924.951293663464,1018.99507053161,2.06862779760686,35,496.170638467268,1076.33562138887,802.908617863551,1509.3026517734,528.027640886863,4,11,7,69.6111967825759,29.9853622866554,21,3E-04,2
42,67991,3,452157,121650,1849945,3,2486,3,52,416960,994.925201435172,997.243181506613,4.04086550291051,36,739.841507433653,1410.66212693699,806.623048871726,1499.29213420424,590.965071624427,2,13,8,60.3057087372129,36.5175392369116,30,0.0096,2
36,70612,3,456697,162516,1849869,3,4004,2,46,435496,940.054113947913,868.001340020198,4.48245076193512,36,763.996874260637,1357.42311968656,810.961114430526,1506.39596204958,516.463805408691,5,18,9,61.0733601076185,30.1115343779708,29,0.0088,1
